edited_at,filename,init_dt,end_dt,init_km,end_km,event1_dt,event1_km,event1_lon,event1_lat,event1_label,event2_dt,event2_km,event2_lon,event2_lat,event2_label,event3_dt,event3_km,event3_lon,event3_lat,event3_label,event4_dt,event4_km,event4_lon,event4_lat,event4_label
2026-04-24T09:22:41.084616,Map-Energy__sum__linear-conv00001-20250501_000047-20250501_060047-0.050000-5.000000.png,2025-05-01T00:00:47,2025-05-01T06:00:47,0.05,5.0,2025-05-01T03:00:47,2.525,11.9301635288236,78.9554869237935,NOISE,2025-05-01T03:00:47,2.525,11.9301635288236,78.9554869237935,NOISE,2025-05-01T03:00:47,2.525,11.9301635288236,78.9554869237935,NOISE,2025-05-01T03:00:47,2.525,11.9301635288236,78.9554869237935,NOISE
2026-04-24T09:22:43.637162,Map-Energy__sum__linear-conv00011-20250501_060047-20250501_120047-0.050000-5.000000.png,2025-05-01T06:00:47,2025-05-01T12:00:47,0.05,5.0,2025-05-01T09:00:47,2.525,11.9301635288236,78.9554869237935,NOISE,2025-05-01T09:00:47,2.525,11.9301635288236,78.9554869237935,NOISE,2025-05-01T09:00:47,2.525,11.9301635288236,78.9554869237935,NOISE,2025-05-01T09:00:47,2.525,11.9301635288236,78.9554869237935,NOISE
2026-04-24T09:22:46.156582,Map-Energy__sum__linear-conv00021-20250501_120047-20250501_180047-0.050000-5.000000.png,2025-05-01T12:00:47,2025-05-01T18:00:47,0.05,5.0,2025-05-01T15:00:47,2.525,11.9301635288236,78.9554869237935,NOISE,2025-05-01T15:00:47,2.525,11.9301635288236,78.9554869237935,NOISE,2025-05-01T15:00:47,2.525,11.9301635288236,78.9554869237935,NOISE,2025-05-01T15:00:47,2.525,11.9301635288236,78.9554869237935,NOISE
2026-04-24T09:22:47.940977,Map-Energy__sum__linear-conv00031-20250501_180047-20250502_000047-0.050000-5.000000.png,2025-05-01T18:00:47,2025-05-02T00:00:47,0.05,5.0,2025-05-01T21:00:47,2.525,11.9301635288236,78.9554869237935,NOISE,2025-05-01T21:00:47,2.525,11.9301635288236,78.9554869237935,NOISE,2025-05-01T21:00:47,2.525,11.9301635288236,78.9554869237935,NOISE,2025-05-01T21:00:47,2.525,11.9301635288236,78.9554869237935,NOISE
2026-04-24T09:22:49.524892,Map-Energy__sum__linear-conv00041-20250502_000047-20250502_060047-0.050000-5.000000.png,2025-05-02T00:00:47,2025-05-02T06:00:47,0.05,5.0,2025-05-02T03:00:47,2.525,11.9301635288236,78.9554869237935,NOISE,2025-05-02T03:00:47,2.525,11.9301635288236,78.9554869237935,NOISE,2025-05-02T03:00:47,2.525,11.9301635288236,78.9554869237935,NOISE,2025-05-02T03:00:47,2.525,11.9301635288236,78.9554869237935,NOISE
2026-04-24T09:22:50.620999,Map-Energy__sum__linear-conv00051-20250502_060047-20250502_120047-0.050000-5.000000.png,2025-05-02T06:00:47,2025-05-02T12:00:47,0.05,5.0,2025-05-02T09:00:47,2.525,11.9301635288236,78.9554869237935,NOISE,2025-05-02T09:00:47,2.525,11.9301635288236,78.9554869237935,NOISE,2025-05-02T09:00:47,2.525,11.9301635288236,78.9554869237935,NOISE,2025-05-02T09:00:47,2.525,11.9301635288236,78.9554869237935,NOISE
2026-04-24T09:22:51.612688,Map-Energy__sum__linear-conv00061-20250502_120047-20250502_180047-0.050000-5.000000.png,2025-05-02T12:00:47,2025-05-02T18:00:47,0.05,5.0,2025-05-02T15:00:47,2.525,11.9301635288236,78.9554869237935,NOISE,2025-05-02T15:00:47,2.525,11.9301635288236,78.9554869237935,NOISE,2025-05-02T15:00:47,2.525,11.9301635288236,78.9554869237935,NOISE,2025-05-02T15:00:47,2.525,11.9301635288236,78.9554869237935,NOISE
2026-04-24T09:22:52.436845,Map-Energy__sum__linear-conv00071-20250502_180047-20250503_000047-0.050000-5.000000.png,2025-05-02T18:00:47,2025-05-03T00:00:47,0.05,5.0,2025-05-02T21:00:47,2.525,11.9301635288236,78.9554869237935,NOISE,2025-05-02T21:00:47,2.525,11.9301635288236,78.9554869237935,NOISE,2025-05-02T21:00:47,2.525,11.9301635288236,78.9554869237935,NOISE,2025-05-02T21:00:47,2.525,11.9301635288236,78.9554869237935,NOISE
2026-04-24T09:22:53.348835,Map-Energy__sum__linear-conv00081-20250503_000047-20250503_060047-0.050000-5.000000.png,2025-05-03T00:00:47,2025-05-03T06:00:47,0.05,5.0,2025-05-03T03:00:47,2.525,11.9301635288236,78.9554869237935,NOISE,2025-05-03T03:00:47,2.525,11.9301635288236,78.9554869237935,NOISE,2025-05-03T03:00:47,2.525,11.9301635288236,78.9554869237935,NOISE,2025-05-03T03:00:47,2.525,11.9301635288236,78.9554869237935,NOISE
2026-04-24T09:23:19.660527,Map-Energy__sum__linear-conv00091-20250503_060047-20250503_120047-0.050000-5.000000.png,2025-05-03T06:00:47,2025-05-03T12:00:47,0.05,5.0,2025-05-03T09:00:47,2.525,11.9301635288236,78.9554869237935,NOISE,2025-05-03T09:00:47,2.525,11.9301635288236,78.9554869237935,NOISE,2025-05-03T09:00:47,2.525,11.9301635288236,78.9554869237935,NOISE,2025-05-03T09:00:47,2.525,11.9301635288236,78.9554869237935,NOISE
