edited_at,filename,init_dt,end_dt,init_km,end_km,event1_dt,event1_km,event1_lon,event1_lat,event1_label,event2_dt,event2_km,event2_lon,event2_lat,event2_label,event3_dt,event3_km,event3_lon,event3_lat,event3_label,event4_dt,event4_km,event4_lon,event4_lat,event4_label
2026-03-05T09:46:39.255261,Map-Energy__sum__linear-conv00001-20241001_000047-20241001_060047-0.050000-5.000000.png,2024-10-01T00:00:47,2024-10-01T06:00:47,0.05,5.0,2024-10-01T03:00:47,2.525,11.9301635288236,78.9554869237935,NOISE,2024-10-01T03:00:47,2.525,11.9301635288236,78.9554869237935,NOISE,2024-10-01T03:00:47,2.525,11.9301635288236,78.9554869237935,NOISE,2024-10-01T03:00:47,2.525,11.9301635288236,78.9554869237935,NOISE
2026-03-04T09:55:14.152957,Map-Energy__sum__linear-conv00002-20241001_000047-20241001_060047-5.000000-10.000000.png,2024-10-01T00:00:47,2024-10-01T06:00:47,5.0,10.0,2024-10-01T00:55:53,8.537862,11.7419301370667,78.9863376449297,OTHER,2024-10-01T02:27:24,8.491042,11.7442536399224,78.9863960388248,OTHER,2024-10-01T03:47:10,8.530059,11.7423947638365,78.9863493209847,OTHER,2024-10-01T05:42:32,8.506649,11.743324199933,78.9863726813188,OTHER
2026-03-04T10:07:08.840619,Map-Energy__sum__linear-conv00003-20241001_000047-20241001_060047-10.000000-15.000000.png,2024-10-01T00:00:47,2024-10-01T06:00:47,10.0,15.0,2024-10-01T03:00:47,12.5,11.5594114413877,78.9903276217732,NOISE,2024-10-01T03:00:47,12.5,11.5594114413877,78.9903276217732,NOISE,2024-10-01T03:00:47,12.5,11.5594114413877,78.9903276217732,NOISE,2024-10-01T03:00:47,12.5,11.5594114413877,78.9903276217732,NOISE
2026-03-04T10:11:46.376395,Map-Energy__sum__linear-conv00004-20241001_000047-20241001_060047-15.000000-20.000000.png,2024-10-01T00:00:47,2024-10-01T06:00:47,15.0,20.0,2024-10-01T03:00:47,17.5,11.3555231115476,79.0115662370871,NOISE,2024-10-01T03:00:47,17.5,11.3555231115476,79.0115662370871,NOISE,2024-10-01T03:00:47,17.5,11.3555231115476,79.0115662370871,NOISE,2024-10-01T03:00:47,17.5,11.3555231115476,79.0115662370871,NOISE
2026-03-04T10:28:54.614969,Map-Energy__sum__linear-conv00005-20241001_000047-20241001_060047-20.000000-25.000000.png,2024-10-01T00:00:47,2024-10-01T06:00:47,20.0,25.0,2024-10-01T03:00:47,22.5,11.1238434802504,79.0183136392333,NOISE,2024-10-01T03:00:47,22.5,11.1238434802504,79.0183136392333,NOISE,2024-10-01T03:00:47,22.5,11.1238434802504,79.0183136392333,NOISE,2024-10-01T03:00:47,22.5,11.1238434802504,79.0183136392333,NOISE
2026-03-04T10:40:27.431531,Map-Energy__sum__linear-conv00006-20241001_000047-20241001_060047-25.000000-30.000000.png,2024-10-01T00:00:47,2024-10-01T06:00:47,25.0,30.0,2024-10-01T03:00:47,27.5,10.889673808393,79.020806600637,NOISE,2024-10-01T03:00:47,27.5,10.889673808393,79.020806600637,NOISE,2024-10-01T03:00:47,27.5,10.889673808393,79.020806600637,NOISE,2024-10-01T03:00:47,27.5,10.889673808393,79.020806600637,NOISE
2026-03-04T10:46:46.215609,Map-Energy__sum__linear-conv00007-20241001_000047-20241001_060047-30.000000-35.000000.png,2024-10-01T00:00:47,2024-10-01T06:00:47,30.0,35.0,2024-10-01T03:00:47,32.5,10.6593790614908,79.0131989106931,NOISE,2024-10-01T03:00:47,32.5,10.6593790614908,79.0131989106931,NOISE,2024-10-01T03:00:47,32.5,10.6593790614908,79.0131989106931,NOISE,2024-10-01T03:00:47,32.5,10.6593790614908,79.0131989106931,NOISE
2026-03-04T10:50:31.703056,Map-Energy__sum__linear-conv00008-20241001_000047-20241001_060047-35.000000-40.000000.png,2024-10-01T00:00:47,2024-10-01T06:00:47,35.0,40.0,2024-10-01T03:00:47,37.5,10.437915725008,78.9984509925074,NOISE,2024-10-01T03:00:47,37.5,10.437915725008,78.9984509925074,NOISE,2024-10-01T03:00:47,37.5,10.437915725008,78.9984509925074,NOISE,2024-10-01T03:00:47,37.5,10.437915725008,78.9984509925074,NOISE
2026-03-04T10:56:51.503113,Map-Energy__sum__linear-conv00009-20241001_000047-20241001_060047-40.000000-45.000000.png,2024-10-01T00:00:47,2024-10-01T06:00:47,40.0,45.0,2024-10-01T03:00:47,42.5,10.2209936532221,78.9814941910257,NOISE,2024-10-01T03:00:47,42.5,10.2209936532221,78.9814941910257,NOISE,2024-10-01T03:00:47,42.5,10.2209936532221,78.9814941910257,NOISE,2024-10-01T03:00:47,42.5,10.2209936532221,78.9814941910257,NOISE
2026-03-04T11:02:04.126733,Map-Energy__sum__linear-conv00010-20241001_000047-20241001_060047-45.000000-49.900000.png,2024-10-01T00:00:47,2024-10-01T06:00:47,45.0,49.9,2024-10-01T03:00:47,47.45,10.0532262506808,78.9644950928927,NOISE,2024-10-01T03:00:47,47.45,10.0532262506808,78.9644950928927,NOISE,2024-10-01T03:00:47,47.45,10.0532262506808,78.9644950928927,NOISE,2024-10-01T03:00:47,47.45,10.0532262506808,78.9644950928927,NOISE
