edited_at,filename,init_dt,end_dt,init_km,end_km,event1_dt,event1_km,event1_lon,event1_lat,event1_label,event2_dt,event2_km,event2_lon,event2_lat,event2_label,event3_dt,event3_km,event3_lon,event3_lat,event3_label,event4_dt,event4_km,event4_lon,event4_lat,event4_label
2026-04-28T09:22:10.870253,Map-Energy__sum__linear-conv00001-20250609_134009-20250609_194009-0.050000-5.000000.png,2025-06-09T13:40:09,2025-06-09T19:40:09,0.05,5.0,2025-06-09T16:40:09,2.525,11.9301635288236,78.9554869237935,NOISE,2025-06-09T16:40:09,2.525,11.9301635288236,78.9554869237935,NOISE,2025-06-09T16:40:09,2.525,11.9301635288236,78.9554869237935,NOISE,2025-06-09T16:40:09,2.525,11.9301635288236,78.9554869237935,NOISE
2026-04-28T09:22:11.959061,Map-Energy__sum__linear-conv00011-20250609_194009-20250610_014009-0.050000-5.000000.png,2025-06-09T19:40:09,2025-06-10T01:40:09,0.05,5.0,2025-06-09T22:40:09,2.525,11.9301635288236,78.9554869237935,NOISE,2025-06-09T22:40:09,2.525,11.9301635288236,78.9554869237935,NOISE,2025-06-09T22:40:09,2.525,11.9301635288236,78.9554869237935,NOISE,2025-06-09T22:40:09,2.525,11.9301635288236,78.9554869237935,NOISE
2026-04-28T09:22:12.870823,Map-Energy__sum__linear-conv00021-20250610_014009-20250610_074009-0.050000-5.000000.png,2025-06-10T01:40:09,2025-06-10T07:40:09,0.05,5.0,2025-06-10T04:40:09,2.525,11.9301635288236,78.9554869237935,NOISE,2025-06-10T04:40:09,2.525,11.9301635288236,78.9554869237935,NOISE,2025-06-10T04:40:09,2.525,11.9301635288236,78.9554869237935,NOISE,2025-06-10T04:40:09,2.525,11.9301635288236,78.9554869237935,NOISE
2026-04-28T09:22:13.822454,Map-Energy__sum__linear-conv00031-20250610_074009-20250610_134009-0.050000-5.000000.png,2025-06-10T07:40:09,2025-06-10T13:40:09,0.05,5.0,2025-06-10T10:40:09,2.525,11.9301635288236,78.9554869237935,NOISE,2025-06-10T10:40:09,2.525,11.9301635288236,78.9554869237935,NOISE,2025-06-10T10:40:09,2.525,11.9301635288236,78.9554869237935,NOISE,2025-06-10T10:40:09,2.525,11.9301635288236,78.9554869237935,NOISE
2026-04-28T09:22:14.702238,Map-Energy__sum__linear-conv00041-20250610_134009-20250610_194009-0.050000-5.000000.png,2025-06-10T13:40:09,2025-06-10T19:40:09,0.05,5.0,2025-06-10T16:40:09,2.525,11.9301635288236,78.9554869237935,NOISE,2025-06-10T16:40:09,2.525,11.9301635288236,78.9554869237935,NOISE,2025-06-10T16:40:09,2.525,11.9301635288236,78.9554869237935,NOISE,2025-06-10T16:40:09,2.525,11.9301635288236,78.9554869237935,NOISE
2026-04-28T09:22:15.446234,Map-Energy__sum__linear-conv00051-20250610_194009-20250611_014009-0.050000-5.000000.png,2025-06-10T19:40:09,2025-06-11T01:40:09,0.05,5.0,2025-06-10T22:40:09,2.525,11.9301635288236,78.9554869237935,NOISE,2025-06-10T22:40:09,2.525,11.9301635288236,78.9554869237935,NOISE,2025-06-10T22:40:09,2.525,11.9301635288236,78.9554869237935,NOISE,2025-06-10T22:40:09,2.525,11.9301635288236,78.9554869237935,NOISE
2026-04-28T09:22:16.158945,Map-Energy__sum__linear-conv00061-20250611_014009-20250611_074009-0.050000-5.000000.png,2025-06-11T01:40:09,2025-06-11T07:40:09,0.05,5.0,2025-06-11T04:40:09,2.525,11.9301635288236,78.9554869237935,NOISE,2025-06-11T04:40:09,2.525,11.9301635288236,78.9554869237935,NOISE,2025-06-11T04:40:09,2.525,11.9301635288236,78.9554869237935,NOISE,2025-06-11T04:40:09,2.525,11.9301635288236,78.9554869237935,NOISE
2026-04-28T09:22:16.902406,Map-Energy__sum__linear-conv00071-20250611_074009-20250611_134009-0.050000-5.000000.png,2025-06-11T07:40:09,2025-06-11T13:40:09,0.05,5.0,2025-06-11T10:40:09,2.525,11.9301635288236,78.9554869237935,NOISE,2025-06-11T10:40:09,2.525,11.9301635288236,78.9554869237935,NOISE,2025-06-11T10:40:09,2.525,11.9301635288236,78.9554869237935,NOISE,2025-06-11T10:40:09,2.525,11.9301635288236,78.9554869237935,NOISE
2026-04-28T09:22:17.542190,Map-Energy__sum__linear-conv00081-20250611_134009-20250611_194009-0.050000-5.000000.png,2025-06-11T13:40:09,2025-06-11T19:40:09,0.05,5.0,2025-06-11T16:40:09,2.525,11.9301635288236,78.9554869237935,NOISE,2025-06-11T16:40:09,2.525,11.9301635288236,78.9554869237935,NOISE,2025-06-11T16:40:09,2.525,11.9301635288236,78.9554869237935,NOISE,2025-06-11T16:40:09,2.525,11.9301635288236,78.9554869237935,NOISE
2026-04-28T09:22:18.174320,Map-Energy__sum__linear-conv00091-20250611_194009-20250612_014009-0.050000-5.000000.png,2025-06-11T19:40:09,2025-06-12T01:40:09,0.05,5.0,2025-06-11T22:40:09,2.525,11.9301635288236,78.9554869237935,NOISE,2025-06-11T22:40:09,2.525,11.9301635288236,78.9554869237935,NOISE,2025-06-11T22:40:09,2.525,11.9301635288236,78.9554869237935,NOISE,2025-06-11T22:40:09,2.525,11.9301635288236,78.9554869237935,NOISE
